appid,Game_Name,Tags,month,Avg. Players,Gain,% Gain,Peak Players,patch_count
389570,Mitos.is: The Game,"Free to Play, Multiplayer, Massively Multiplayer, Strategy, 2D, Survival, Funny, Casual, Simulation, PvP, Online Co-Op, Indie, Family Friendly, Difficult, Singleplayer, Arcade, Comedy, Illuminati, Life Sim, RTS",2018-12,139.3,5.00,+3.72%,270,0
389570,Mitos.is: The Game,"Free to Play, Multiplayer, Massively Multiplayer, Strategy, 2D, Survival, Funny, Casual, Simulation, PvP, Online Co-Op, Indie, Family Friendly, Difficult, Singleplayer, Arcade, Comedy, Illuminati, Life Sim, RTS",2018-11,134.3,-7.02,-4.97%,338,0
389570,Mitos.is: The Game,"Free to Play, Multiplayer, Massively Multiplayer, Strategy, 2D, Survival, Funny, Casual, Simulation, PvP, Online Co-Op, Indie, Family Friendly, Difficult, Singleplayer, Arcade, Comedy, Illuminati, Life Sim, RTS",2018-10,141.33,-13.51,-8.72%,290,0
389570,Mitos.is: The Game,"Free to Play, Multiplayer, Massively Multiplayer, Strategy, 2D, Survival, Funny, Casual, Simulation, PvP, Online Co-Op, Indie, Family Friendly, Difficult, Singleplayer, Arcade, Comedy, Illuminati, Life Sim, RTS",2018-09,154.83,-21.35,-12.12%,328,0
389570,Mitos.is: The Game,"Free to Play, Multiplayer, Massively Multiplayer, Strategy, 2D, Survival, Funny, Casual, Simulation, PvP, Online Co-Op, Indie, Family Friendly, Difficult, Singleplayer, Arcade, Comedy, Illuminati, Life Sim, RTS",2018-08,176.18,-9.89,-5.32%,365,0
389570,Mitos.is: The Game,"Free to Play, Multiplayer, Massively Multiplayer, Strategy, 2D, Survival, Funny, Casual, Simulation, PvP, Online Co-Op, Indie, Family Friendly, Difficult, Singleplayer, Arcade, Comedy, Illuminati, Life Sim, RTS",2018-07,186.07,-14.04,-7.01%,335,0
389570,Mitos.is: The Game,"Free to Play, Multiplayer, Massively Multiplayer, Strategy, 2D, Survival, Funny, Casual, Simulation, PvP, Online Co-Op, Indie, Family Friendly, Difficult, Singleplayer, Arcade, Comedy, Illuminati, Life Sim, RTS",2018-06,200.11,1.70,+0.86%,373,0
389570,Mitos.is: The Game,"Free to Play, Multiplayer, Massively Multiplayer, Strategy, 2D, Survival, Funny, Casual, Simulation, PvP, Online Co-Op, Indie, Family Friendly, Difficult, Singleplayer, Arcade, Comedy, Illuminati, Life Sim, RTS",2018-05,198.41,-26.18,-11.66%,392,0
389570,Mitos.is: The Game,"Free to Play, Multiplayer, Massively Multiplayer, Strategy, 2D, Survival, Funny, Casual, Simulation, PvP, Online Co-Op, Indie, Family Friendly, Difficult, Singleplayer, Arcade, Comedy, Illuminati, Life Sim, RTS",2018-04,224.58,-32.79,-12.74%,428,0
389570,Mitos.is: The Game,"Free to Play, Multiplayer, Massively Multiplayer, Strategy, 2D, Survival, Funny, Casual, Simulation, PvP, Online Co-Op, Indie, Family Friendly, Difficult, Singleplayer, Arcade, Comedy, Illuminati, Life Sim, RTS",2018-03,257.37,-25.52,-9.02%,506,0
389570,Mitos.is: The Game,"Free to Play, Multiplayer, Massively Multiplayer, Strategy, 2D, Survival, Funny, Casual, Simulation, PvP, Online Co-Op, Indie, Family Friendly, Difficult, Singleplayer, Arcade, Comedy, Illuminati, Life Sim, RTS",2018-02,282.89,-14.78,-4.96%,520,0
389570,Mitos.is: The Game,"Free to Play, Multiplayer, Massively Multiplayer, Strategy, 2D, Survival, Funny, Casual, Simulation, PvP, Online Co-Op, Indie, Family Friendly, Difficult, Singleplayer, Arcade, Comedy, Illuminati, Life Sim, RTS",2018-01,297.67,-41.35,-12.20%,544,0
389570,Mitos.is: The Game,"Free to Play, Multiplayer, Massively Multiplayer, Strategy, 2D, Survival, Funny, Casual, Simulation, PvP, Online Co-Op, Indie, Family Friendly, Difficult, Singleplayer, Arcade, Comedy, Illuminati, Life Sim, RTS",2017-12,339.02,27.44,+8.81%,624,0
389570,Mitos.is: The Game,"Free to Play, Multiplayer, Massively Multiplayer, Strategy, 2D, Survival, Funny, Casual, Simulation, PvP, Online Co-Op, Indie, Family Friendly, Difficult, Singleplayer, Arcade, Comedy, Illuminati, Life Sim, RTS",2017-11,311.57,-10.67,-3.31%,642,0
389570,Mitos.is: The Game,"Free to Play, Multiplayer, Massively Multiplayer, Strategy, 2D, Survival, Funny, Casual, Simulation, PvP, Online Co-Op, Indie, Family Friendly, Difficult, Singleplayer, Arcade, Comedy, Illuminati, Life Sim, RTS",2017-10,322.25,-1.49,-0.46%,676,0
389570,Mitos.is: The Game,"Free to Play, Multiplayer, Massively Multiplayer, Strategy, 2D, Survival, Funny, Casual, Simulation, PvP, Online Co-Op, Indie, Family Friendly, Difficult, Singleplayer, Arcade, Comedy, Illuminati, Life Sim, RTS",2017-09,323.73,-19.21,-5.60%,646,0
389570,Mitos.is: The Game,"Free to Play, Multiplayer, Massively Multiplayer, Strategy, 2D, Survival, Funny, Casual, Simulation, PvP, Online Co-Op, Indie, Family Friendly, Difficult, Singleplayer, Arcade, Comedy, Illuminati, Life Sim, RTS",2017-08,342.94,-38.75,-10.15%,613,0
389570,Mitos.is: The Game,"Free to Play, Multiplayer, Massively Multiplayer, Strategy, 2D, Survival, Funny, Casual, Simulation, PvP, Online Co-Op, Indie, Family Friendly, Difficult, Singleplayer, Arcade, Comedy, Illuminati, Life Sim, RTS",2017-07,381.69,-2.49,-0.65%,655,0
389570,Mitos.is: The Game,"Free to Play, Multiplayer, Massively Multiplayer, Strategy, 2D, Survival, Funny, Casual, Simulation, PvP, Online Co-Op, Indie, Family Friendly, Difficult, Singleplayer, Arcade, Comedy, Illuminati, Life Sim, RTS",2017-06,384.18,-28.57,-6.92%,728,0
389570,Mitos.is: The Game,"Free to Play, Multiplayer, Massively Multiplayer, Strategy, 2D, Survival, Funny, Casual, Simulation, PvP, Online Co-Op, Indie, Family Friendly, Difficult, Singleplayer, Arcade, Comedy, Illuminati, Life Sim, RTS",2017-05,412.75,-107.33,-20.64%,798,0
389570,Mitos.is: The Game,"Free to Play, Multiplayer, Massively Multiplayer, Strategy, 2D, Survival, Funny, Casual, Simulation, PvP, Online Co-Op, Indie, Family Friendly, Difficult, Singleplayer, Arcade, Comedy, Illuminati, Life Sim, RTS",2017-04,520.08,53.00,+11.35%,1070,0
389570,Mitos.is: The Game,"Free to Play, Multiplayer, Massively Multiplayer, Strategy, 2D, Survival, Funny, Casual, Simulation, PvP, Online Co-Op, Indie, Family Friendly, Difficult, Singleplayer, Arcade, Comedy, Illuminati, Life Sim, RTS",2017-03,467.08,-49.82,-9.64%,963,0
389570,Mitos.is: The Game,"Free to Play, Multiplayer, Massively Multiplayer, Strategy, 2D, Survival, Funny, Casual, Simulation, PvP, Online Co-Op, Indie, Family Friendly, Difficult, Singleplayer, Arcade, Comedy, Illuminati, Life Sim, RTS",2017-02,516.9,-50.76,-8.94%,1053,0
389570,Mitos.is: The Game,"Free to Play, Multiplayer, Massively Multiplayer, Strategy, 2D, Survival, Funny, Casual, Simulation, PvP, Online Co-Op, Indie, Family Friendly, Difficult, Singleplayer, Arcade, Comedy, Illuminati, Life Sim, RTS",2017-01,567.66,-30.76,-5.14%,1090,0
389570,Mitos.is: The Game,"Free to Play, Multiplayer, Massively Multiplayer, Strategy, 2D, Survival, Funny, Casual, Simulation, PvP, Online Co-Op, Indie, Family Friendly, Difficult, Singleplayer, Arcade, Comedy, Illuminati, Life Sim, RTS",2016-12,598.42,14.62,+2.50%,1151,0
389570,Mitos.is: The Game,"Free to Play, Multiplayer, Massively Multiplayer, Strategy, 2D, Survival, Funny, Casual, Simulation, PvP, Online Co-Op, Indie, Family Friendly, Difficult, Singleplayer, Arcade, Comedy, Illuminati, Life Sim, RTS",2016-11,583.8,-14.73,-2.46%,1249,0
389570,Mitos.is: The Game,"Free to Play, Multiplayer, Massively Multiplayer, Strategy, 2D, Survival, Funny, Casual, Simulation, PvP, Online Co-Op, Indie, Family Friendly, Difficult, Singleplayer, Arcade, Comedy, Illuminati, Life Sim, RTS",2016-10,598.53,31.04,+5.47%,1219,2
389570,Mitos.is: The Game,"Free to Play, Multiplayer, Massively Multiplayer, Strategy, 2D, Survival, Funny, Casual, Simulation, PvP, Online Co-Op, Indie, Family Friendly, Difficult, Singleplayer, Arcade, Comedy, Illuminati, Life Sim, RTS",2016-09,567.49,-22.60,-3.83%,1198,0
389570,Mitos.is: The Game,"Free to Play, Multiplayer, Massively Multiplayer, Strategy, 2D, Survival, Funny, Casual, Simulation, PvP, Online Co-Op, Indie, Family Friendly, Difficult, Singleplayer, Arcade, Comedy, Illuminati, Life Sim, RTS",2016-08,590.09,-186.54,-24.02%,1045,0
389570,Mitos.is: The Game,"Free to Play, Multiplayer, Massively Multiplayer, Strategy, 2D, Survival, Funny, Casual, Simulation, PvP, Online Co-Op, Indie, Family Friendly, Difficult, Singleplayer, Arcade, Comedy, Illuminati, Life Sim, RTS",2016-07,776.63,-87.77,-10.15%,1428,2
389570,Mitos.is: The Game,"Free to Play, Multiplayer, Massively Multiplayer, Strategy, 2D, Survival, Funny, Casual, Simulation, PvP, Online Co-Op, Indie, Family Friendly, Difficult, Singleplayer, Arcade, Comedy, Illuminati, Life Sim, RTS",2016-06,864.39,-277.08,-24.27%,1787,2
389570,Mitos.is: The Game,"Free to Play, Multiplayer, Massively Multiplayer, Strategy, 2D, Survival, Funny, Casual, Simulation, PvP, Online Co-Op, Indie, Family Friendly, Difficult, Singleplayer, Arcade, Comedy, Illuminati, Life Sim, RTS",2016-05,1141.47,-459.11,-28.68%,3063,2
389570,Mitos.is: The Game,"Free to Play, Multiplayer, Massively Multiplayer, Strategy, 2D, Survival, Funny, Casual, Simulation, PvP, Online Co-Op, Indie, Family Friendly, Difficult, Singleplayer, Arcade, Comedy, Illuminati, Life Sim, RTS",2016-04,1600.59,-4.01,-0.25%,3476,0
389570,Mitos.is: The Game,"Free to Play, Multiplayer, Massively Multiplayer, Strategy, 2D, Survival, Funny, Casual, Simulation, PvP, Online Co-Op, Indie, Family Friendly, Difficult, Singleplayer, Arcade, Comedy, Illuminati, Life Sim, RTS",2016-03,1604.59,-81.47,-4.83%,3371,2
389570,Mitos.is: The Game,"Free to Play, Multiplayer, Massively Multiplayer, Strategy, 2D, Survival, Funny, Casual, Simulation, PvP, Online Co-Op, Indie, Family Friendly, Difficult, Singleplayer, Arcade, Comedy, Illuminati, Life Sim, RTS",2016-02,1686.06,-172.47,-9.28%,3380,6
389570,Mitos.is: The Game,"Free to Play, Multiplayer, Massively Multiplayer, Strategy, 2D, Survival, Funny, Casual, Simulation, PvP, Online Co-Op, Indie, Family Friendly, Difficult, Singleplayer, Arcade, Comedy, Illuminati, Life Sim, RTS",2016-01,1858.52,-275.11,-12.89%,3441,0
389570,Mitos.is: The Game,"Free to Play, Multiplayer, Massively Multiplayer, Strategy, 2D, Survival, Funny, Casual, Simulation, PvP, Online Co-Op, Indie, Family Friendly, Difficult, Singleplayer, Arcade, Comedy, Illuminati, Life Sim, RTS",2015-12,2133.63,-38.56,-1.78%,4235,2
389570,Mitos.is: The Game,"Free to Play, Multiplayer, Massively Multiplayer, Strategy, 2D, Survival, Funny, Casual, Simulation, PvP, Online Co-Op, Indie, Family Friendly, Difficult, Singleplayer, Arcade, Comedy, Illuminati, Life Sim, RTS",2015-11,2172.2,902.04,+71.02%,5229,0
389570,Mitos.is: The Game,"Free to Play, Multiplayer, Massively Multiplayer, Strategy, 2D, Survival, Funny, Casual, Simulation, PvP, Online Co-Op, Indie, Family Friendly, Difficult, Singleplayer, Arcade, Comedy, Illuminati, Life Sim, RTS",2015-10,1270.16,817.87,+180.83%,3084,2
389570,Mitos.is: The Game,"Free to Play, Multiplayer, Massively Multiplayer, Strategy, 2D, Survival, Funny, Casual, Simulation, PvP, Online Co-Op, Indie, Family Friendly, Difficult, Singleplayer, Arcade, Comedy, Illuminati, Life Sim, RTS",2015-09,452.29,-73.31,-13.95%,1165,0
389570,Mitos.is: The Game,"Free to Play, Multiplayer, Massively Multiplayer, Strategy, 2D, Survival, Funny, Casual, Simulation, PvP, Online Co-Op, Indie, Family Friendly, Difficult, Singleplayer, Arcade, Comedy, Illuminati, Life Sim, RTS",2015-08,525.61,-,-,1294,0
39120,RIFT,"Free to Play, MMORPG, RPG, Fantasy, Open World, Old School, Nostalgia, Massively Multiplayer, Multiplayer, Adventure, Action, Character Customization, Co-op, PvP, Online Co-Op, Magic, Crafting, Third Person, Survival, 3D",2025-03,135.38,+6.9,+5.40%,207,0
39120,RIFT,"Free to Play, MMORPG, RPG, Fantasy, Open World, Old School, Nostalgia, Massively Multiplayer, Multiplayer, Adventure, Action, Character Customization, Co-op, PvP, Online Co-Op, Magic, Crafting, Third Person, Survival, 3D",2025-02,128.45,6.41,+5.25%,201,0
39120,RIFT,"Free to Play, MMORPG, RPG, Fantasy, Open World, Old School, Nostalgia, Massively Multiplayer, Multiplayer, Adventure, Action, Character Customization, Co-op, PvP, Online Co-Op, Magic, Crafting, Third Person, Survival, 3D",2025-01,122.03,11.30,+10.21%,199,0
39120,RIFT,"Free to Play, MMORPG, RPG, Fantasy, Open World, Old School, Nostalgia, Massively Multiplayer, Multiplayer, Adventure, Action, Character Customization, Co-op, PvP, Online Co-Op, Magic, Crafting, Third Person, Survival, 3D",2024-12,110.73,-1.85,-1.64%,170,0
39120,RIFT,"Free to Play, MMORPG, RPG, Fantasy, Open World, Old School, Nostalgia, Massively Multiplayer, Multiplayer, Adventure, Action, Character Customization, Co-op, PvP, Online Co-Op, Magic, Crafting, Third Person, Survival, 3D",2024-11,112.58,-3.08,-2.66%,185,0
39120,RIFT,"Free to Play, MMORPG, RPG, Fantasy, Open World, Old School, Nostalgia, Massively Multiplayer, Multiplayer, Adventure, Action, Character Customization, Co-op, PvP, Online Co-Op, Magic, Crafting, Third Person, Survival, 3D",2024-10,115.66,-7.12,-5.80%,197,0
39120,RIFT,"Free to Play, MMORPG, RPG, Fantasy, Open World, Old School, Nostalgia, Massively Multiplayer, Multiplayer, Adventure, Action, Character Customization, Co-op, PvP, Online Co-Op, Magic, Crafting, Third Person, Survival, 3D",2024-09,122.78,-2.88,-2.29%,206,0
39120,RIFT,"Free to Play, MMORPG, RPG, Fantasy, Open World, Old School, Nostalgia, Massively Multiplayer, Multiplayer, Adventure, Action, Character Customization, Co-op, PvP, Online Co-Op, Magic, Crafting, Third Person, Survival, 3D",2024-08,125.66,-13.73,-9.85%,203,0
39120,RIFT,"Free to Play, MMORPG, RPG, Fantasy, Open World, Old School, Nostalgia, Massively Multiplayer, Multiplayer, Adventure, Action, Character Customization, Co-op, PvP, Online Co-Op, Magic, Crafting, Third Person, Survival, 3D",2024-07,139.4,17.76,+14.61%,228,0
39120,RIFT,"Free to Play, MMORPG, RPG, Fantasy, Open World, Old School, Nostalgia, Massively Multiplayer, Multiplayer, Adventure, Action, Character Customization, Co-op, PvP, Online Co-Op, Magic, Crafting, Third Person, Survival, 3D",2024-06,121.63,-3.32,-2.66%,196,0
39120,RIFT,"Free to Play, MMORPG, RPG, Fantasy, Open World, Old School, Nostalgia, Massively Multiplayer, Multiplayer, Adventure, Action, Character Customization, Co-op, PvP, Online Co-Op, Magic, Crafting, Third Person, Survival, 3D",2024-05,124.95,-16.16,-11.45%,212,0
39120,RIFT,"Free to Play, MMORPG, RPG, Fantasy, Open World, Old School, Nostalgia, Massively Multiplayer, Multiplayer, Adventure, Action, Character Customization, Co-op, PvP, Online Co-Op, Magic, Crafting, Third Person, Survival, 3D",2024-04,141.11,-6.04,-4.11%,233,0
39120,RIFT,"Free to Play, MMORPG, RPG, Fantasy, Open World, Old School, Nostalgia, Massively Multiplayer, Multiplayer, Adventure, Action, Character Customization, Co-op, PvP, Online Co-Op, Magic, Crafting, Third Person, Survival, 3D",2024-03,147.15,5.24,+3.69%,236,0
39120,RIFT,"Free to Play, MMORPG, RPG, Fantasy, Open World, Old School, Nostalgia, Massively Multiplayer, Multiplayer, Adventure, Action, Character Customization, Co-op, PvP, Online Co-Op, Magic, Crafting, Third Person, Survival, 3D",2024-02,141.92,-7.29,-4.89%,229,0
39120,RIFT,"Free to Play, MMORPG, RPG, Fantasy, Open World, Old School, Nostalgia, Massively Multiplayer, Multiplayer, Adventure, Action, Character Customization, Co-op, PvP, Online Co-Op, Magic, Crafting, Third Person, Survival, 3D",2024-01,149.21,4.25,+2.93%,254,1
39120,RIFT,"Free to Play, MMORPG, RPG, Fantasy, Open World, Old School, Nostalgia, Massively Multiplayer, Multiplayer, Adventure, Action, Character Customization, Co-op, PvP, Online Co-Op, Magic, Crafting, Third Person, Survival, 3D",2023-12,144.96,4.53,+3.23%,238,0
39120,RIFT,"Free to Play, MMORPG, RPG, Fantasy, Open World, Old School, Nostalgia, Massively Multiplayer, Multiplayer, Adventure, Action, Character Customization, Co-op, PvP, Online Co-Op, Magic, Crafting, Third Person, Survival, 3D",2023-11,140.43,6.93,+5.19%,225,0
39120,RIFT,"Free to Play, MMORPG, RPG, Fantasy, Open World, Old School, Nostalgia, Massively Multiplayer, Multiplayer, Adventure, Action, Character Customization, Co-op, PvP, Online Co-Op, Magic, Crafting, Third Person, Survival, 3D",2023-10,133.5,8.95,+7.19%,231,0
39120,RIFT,"Free to Play, MMORPG, RPG, Fantasy, Open World, Old School, Nostalgia, Massively Multiplayer, Multiplayer, Adventure, Action, Character Customization, Co-op, PvP, Online Co-Op, Magic, Crafting, Third Person, Survival, 3D",2023-09,124.55,9.33,+8.09%,212,0
39120,RIFT,"Free to Play, MMORPG, RPG, Fantasy, Open World, Old School, Nostalgia, Massively Multiplayer, Multiplayer, Adventure, Action, Character Customization, Co-op, PvP, Online Co-Op, Magic, Crafting, Third Person, Survival, 3D",2023-08,115.22,-19.37,-14.39%,191,0
39120,RIFT,"Free to Play, MMORPG, RPG, Fantasy, Open World, Old School, Nostalgia, Massively Multiplayer, Multiplayer, Adventure, Action, Character Customization, Co-op, PvP, Online Co-Op, Magic, Crafting, Third Person, Survival, 3D",2023-07,134.6,13.10,+10.78%,215,0
39120,RIFT,"Free to Play, MMORPG, RPG, Fantasy, Open World, Old School, Nostalgia, Massively Multiplayer, Multiplayer, Adventure, Action, Character Customization, Co-op, PvP, Online Co-Op, Magic, Crafting, Third Person, Survival, 3D",2023-06,121.49,-12.06,-9.03%,192,0
39120,RIFT,"Free to Play, MMORPG, RPG, Fantasy, Open World, Old School, Nostalgia, Massively Multiplayer, Multiplayer, Adventure, Action, Character Customization, Co-op, PvP, Online Co-Op, Magic, Crafting, Third Person, Survival, 3D",2023-05,133.56,-2.50,-1.84%,215,0
39120,RIFT,"Free to Play, MMORPG, RPG, Fantasy, Open World, Old School, Nostalgia, Massively Multiplayer, Multiplayer, Adventure, Action, Character Customization, Co-op, PvP, Online Co-Op, Magic, Crafting, Third Person, Survival, 3D",2023-04,136.06,-12.92,-8.67%,211,0
39120,RIFT,"Free to Play, MMORPG, RPG, Fantasy, Open World, Old School, Nostalgia, Massively Multiplayer, Multiplayer, Adventure, Action, Character Customization, Co-op, PvP, Online Co-Op, Magic, Crafting, Third Person, Survival, 3D",2023-03,148.98,-8.88,-5.63%,243,0
39120,RIFT,"Free to Play, MMORPG, RPG, Fantasy, Open World, Old School, Nostalgia, Massively Multiplayer, Multiplayer, Adventure, Action, Character Customization, Co-op, PvP, Online Co-Op, Magic, Crafting, Third Person, Survival, 3D",2023-02,157.86,3.59,+2.33%,249,0
39120,RIFT,"Free to Play, MMORPG, RPG, Fantasy, Open World, Old School, Nostalgia, Massively Multiplayer, Multiplayer, Adventure, Action, Character Customization, Co-op, PvP, Online Co-Op, Magic, Crafting, Third Person, Survival, 3D",2023-01,154.27,17.10,+12.46%,250,0
39120,RIFT,"Free to Play, MMORPG, RPG, Fantasy, Open World, Old School, Nostalgia, Massively Multiplayer, Multiplayer, Adventure, Action, Character Customization, Co-op, PvP, Online Co-Op, Magic, Crafting, Third Person, Survival, 3D",2022-12,137.18,-7.31,-5.06%,216,0
39120,RIFT,"Free to Play, MMORPG, RPG, Fantasy, Open World, Old School, Nostalgia, Massively Multiplayer, Multiplayer, Adventure, Action, Character Customization, Co-op, PvP, Online Co-Op, Magic, Crafting, Third Person, Survival, 3D",2022-11,144.48,-4.11,-2.76%,237,0
